iata,name,city,country,lat,lon
GME,Gomel Airport,Gomel,BY,52.527,31.0167
GML,Gostomel Airport,Kiev,UA,50.6035,30.1919
GMO,Gombe Lawanti International Airport,Gombe,NG,10.2983,10.8964
GMP,Gimpo International Airport,Seoul,KR,37.5583,126.791
GMQ,Golog Maqin Airport,Golog,CN,34.4181,100.3011
GMR,Totegegie Airport,Totegegie,PF,-23.0799,-134.89
GMU,Greenville Downtown Airport,Greenville,US,34.8479,-82.35
GMV,Monument Valley Airport,Monument Valley,US,37.0167,-110.201
GMZ,La Gomera Airport,La Gomera,ES,28.0296,-17.2146
GNA,Hrodna Airport,Hrodna,BY,53.602,24.0538
GNB,Grenoble-Isère Airport,Grenoble,FR,45.3629,5.3294
GND,Point Salines International Airport,Point Salines,GD,12.0042,-61.7862
GNI,Lyudao Airport,Green Island,TW,22.6739,121.466
GNM,Guanambi Airport,Guanambi,BR,-14.2082,-42.7461
GNR,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,AR,-39.0007,-67.6205
GNS,Binaka Airport,Gunung Sitoli,ID,1.1664,97.7047
GNT,Grants-Milan Municipal Airport,Grants,US,35.1673,-107.902
GNV,Gainesville Regional Airport,Gainesville,US,29.6901,-82.2718
GNY,Şanlıurfa GAP Airport,Sanliurfa,TR,37.4457,38.8956
GNZ,Ghanzi Airport,Ghanzi,BW,-21.6925,21.6581
GOA,Genoa Cristoforo Colombo Airport,Genoa,IT,44.4133,8.8375
GOB,Robe Airport,Goba,ET,7.1161,40.0463
GOH,Godthaab / Nuuk Airport,Godthaab,GL,64.1909,-51.6781
GOI,Dabolim Airport,Goa,IN,15.3808,73.8314
GOJ,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,RU,56.2301,43.784
GOM,Goma International Airport,Goma,CD,-1.6708,29.2385
GON,Groton New London Airport,Groton CT,US,41.3301,-72.0451
GOO,Goondiwindi Airport,Goondiwindi,AU,-28.5214,150.32
GOP,Gorakhpur Airport,Gorakhpur,IN,26.7397,83.4497
GOQ,Golmud Airport,Golmud,CN,36.4006,94.7861
GOR,Gore Airport,Gore,ET,8.1614,35.5529
GOT,Gothenburg-Landvetter Airport,Gothenborg,SE,57.6628,12.2798
GOU,Garoua International Airport,Garoua,CM,9.3359,13.3701
GOV,Gove Airport,Gove,AU,-12.2694,136.818
GOZ,Gorna Oryahovitsa Airport,Gorna Orechovica,BG,43.1514,25.7129
GPA,Araxos Airport,Patras,GR,38.1511,21.4256
GPB,Tancredo Thomas de Faria Airport,Guarapuava,BR,-25.3875,-51.5202
GPI,Juan Casiano Airport,Guapi,CO,2.5701,-77.8986
GPL,Guapiles Airport,Guapiles,CR,10.2172,-83.797
GPN,Garden Point Airport,Pirlangimpi,AU,-11.4025,130.422
GPO,General Pico Airport,General Pico,AR,-35.6962,-63.7583
GPS,Seymour Airport,Galapagos,EC,-0.4538,-90.2659
GPT,Gulfport Biloxi International Airport,Gulfport,US,30.4073,-89.0701
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,US,47.2111,-93.5098
GQQ,Galion Municipal Airport,Galion,US,40.7534,-82.7238
GRB,Austin Straubel International Airport,Green Bay,US,44.4851,-88.1296
GRF,Gray Army Air Field,Fort Lewis,US,47.0792,-122.581
GRI,Central Nebraska Regional Airport,Grand Island,US,40.9675,-98.3096
GRJ,George Airport,George,ZA,-34.0056,22.3789
GRK,Robert Gray  Army Air Field Airport,Killeen,US,31.0672,-97.8289
GRM,Grand Marais Cook County Airport,Grand Marais,US,47.8383,-90.3829
GRO,Girona Airport,Gerona,ES,41.901,2.7606
GRP,Gurupi Airport,Gurupi,BR,-11.7396,-49.1322
GRQ,Eelde Airport,Groningen,NL,53.1197,6.5794
GRR,Gerald R. Ford International Airport,Grand Rapids,US,42.8808,-85.5228
GRS,Grosseto Air Base,Grosseto,IT,42.7597,11.0719
GRU,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,BR,-23.4356,-46.4731
GRW,Graciosa Airport,Graciosa Island,PT,39.0922,-28.0298
GRX,Federico Garcia Lorca Airport,Granada,ES,37.1887,-3.7774
GRY,Grímsey Airport,Grímsey,IS,66.5458,-18.0173
GRZ,Graz Airport,Graz,AT,46.9911,15.4396
GSB,Seymour Johnson Air Force Base,Goldsboro,US,35.3394,-77.9606
GSE,Gothenburg City Airport,Gothenborg,SE,57.7747,11.8704
GSI,Grand-Santi Airport,Grand-Santi,GF,4.2858,-54.3731
GSJ,San José Airport,San Jose,GT,13.9362,-90.8358
GSO,Piedmont Triad International Airport,Greensboro,US,36.0978,-79.9373
GSP,Greenville Spartanburg International Airport,Greenville,US,34.8957,-82.2189
GSQ,Shark El Oweinat International Airport,Sharq Al-Owainat,EG,22.5857,28.7166
GST,Gustavus Airport,Gustavus,US,58.4253,-135.707
GTE,Groote Eylandt Airport,Groote Eylandt,AU,-13.975,136.46
GTF,Great Falls International Airport,Great Falls,US,47.482,-111.371
GTI,Rügen Airport,Ruegen,DE,54.3833,13.3256
GTN,Glentanner Airport,Glentanner,NZ,-43.9067,170.128
GTO,Jalaluddin Airport,Gorontalo,ID,0.6371,122.85
GTR,Golden Triangle Regional Airport,Columbus Mississippi,US,33.4503,-88.5914
GUA,La Aurora Airport,Guatemala City,GT,14.5833,-90.5275
GUB,Guerrero Negro Airport,Guerrero Negro,MX,28.0261,-114.024
GUC,Gunnison Crested Butte Regional Airport,Gunnison,US,38.5339,-106.933
GUF,Jack Edwards Airport,Gulf Shores,US,30.2905,-87.6718
GUH,Gunnedah Airport,,AU,-30.9611,150.251
GUI,Guiria Airport,Guiria,VE,10.5741,-62.3127
GUJ,Guaratinguetá Airport,Guaratingueta,BR,-22.7916,-45.2048
GUL,Goulburn Airport,Goulburn,AU,-34.8103,149.726
GUM,Antonio B. Won Pat International Airport,Agana,GU,13.4834,144.796
GUP,Gallup Municipal Airport,Gallup,US,35.5111,-108.789
GUQ,Guanare Airport,Guanare,VE,9.0269,-69.7551
GUR,Gurney Airport,Gurney,PG,-10.3115,150.334
GUS,Grissom Air Reserve Base,Peru,US,40.6481,-86.1521
GUT,Gütersloh Air Base,Guetersloh,DE,51.9228,8.3063
GUU,Grundarfjörður Airport,Grundarfjordur,IS,64.9914,-23.2247
GUW,Atyrau Airport,Atyrau,KZ,47.1219,51.8214
GUX,Guna Airport,Guna,IN,24.6547,77.3473
GUY,Guymon Municipal Airport,Guymon,US,36.6851,-101.508
GUZ,Guarapari Airport,Guarapari,BR,-20.6465,-40.4919
GVA,Geneva Cointrin International Airport,Geneva,CH,46.2381,6.109
GVL,Lee Gilmer Memorial Airport,Gainesville,US,34.2726,-83.8302
GVN,Maygatka Airport.,Sovetskaya Gavan,RU,48.927,140.034
GVR,Coronel Altino Machado de Oliveira Airport,Governador Valadares,BR,-18.8952,-41.9822
GVT,Majors Airport,Greenvile,US,33.0678,-96.0653
GVX,Gävle Sandviken Airport,Gavle,SE,60.5933,16.9514
GWD,Gwadar International Airport,Gwadar,PK,25.2333,62.3295
GWE,Thornhill Air Base,Gwert,ZW,-19.4364,29.8619
GWL,Gwalior Airport,Gwalior,IN,26.2933,78.2278
GWO,Greenwood–Leflore Airport,Greenwood,US,33.4943,-90.0847
GWT,Westerland Sylt Airport,Westerland,DE,54.9132,8.3405
GWY,Galway Airport,Galway,IE,53.3002,-8.9416
GXF,Sayun International Airport,Sayun Intl,YE,15.9661,48.7883
GXG,Negage Airport,Negage,AO,-7.7545,15.2877
GXH,Gannan Xiahe Airport,Xiahe city,CN,34.8105,102.6447
GXQ,Teniente Vidal Airport,Coyhaique,CL,-45.5942,-72.1061
GXY,Greeley–Weld County Airport,Greeley,US,40.4374,-104.633
GYA,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,BO,-10.8206,-65.3456
GYD,Heydar Aliyev International Airport,Baku,AZ,40.4675,50.0467
GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.1574,-79.8836
GYG,Magan Airport,Yakutsk,RU,62.1035,129.5453
GYI,Gisenyi Airport,Gisenyi,RW,-1.6772,29.2589
GYL,Argyle Airport,Argyle,AU,-16.6369,128.451
GYM,General José María Yáñez International Airport,Guaymas,MX,27.969,-110.925
GYN,Santa Genoveva Airport,Goiania,BR,-16.632,-49.2207
GYR,Phoenix Goodyear Airport,Goodyear,US,33.4225,-112.376
GYS,Guangyuan Airport,Guangyuan,CN,32.3911,105.702
GYU,Guyuan Liupanshan Airport,Guyuan,CN,36.0789,106.2169
GYY,Gary Chicago International Airport,Gary,US,41.6163,-87.4128
GZA,Yasser Arafat International Airport,Gaza,PS,31.2464,34.2761
GZI,Ghazni Airport,Ghazni,AF,33.5312,68.4129
GZM,Xewkija Heliport,Gozo,MT,36.0272,14.2728
GZO,Nusatupe Airport,Gizo,SB,-8.0978,156.864
GZP,Gazipaşa Airport,Alanya,TR,36.2992,32.3006
GZT,Gaziantep International Airport,Gaziantep,TR,36.9472,37.4787
GZW,Qazvin Airport,Ghazvin,IR,36.2401,50.0471
HAA,Hasvik Airport,Hasvik,NO,70.4867,22.1397
HAC,Hachijojima Airport,Hachijojima,JP,33.115,139.786
HAD,Halmstad Airport,Halmstad,SE,56.6911,12.8202
HAF,Half Moon Bay Airport,Half Moon Bay,US,37.5134,-122.501
HAH,Prince Said Ibrahim International Airport,Moroni,KM,-11.5337,43.2719
HAJ,Hannover Airport,Hannover,DE,52.4611,9.6851
HAK,Haikou Meilan International Airport,Haikou,CN,19.9349,110.459
HAM,Hamburg Airport,Hamburg,DE,53.6304,9.9882
HAN,Noi Bai International Airport,Hanoi,VN,21.2212,105.807
HAO,Butler Co Regional Airport - Hogan Field,Hamilton,US,39.3638,-84.522
HAQ,Hanimaadhoo Airport,Haa Dhaalu Atoll,MV,6.7442,73.1705
HAR,Capital City Airport,Harrisburg,US,40.2171,-76.8515
HAS,Ha'il Airport,Hail,SA,27.4379,41.6863
HAU,Haugesund Airport,Haugesund,NO,59.3453,5.2084
HAV,José Martí International Airport,Havana,CU,22.9892,-82.4091
HAW,Haverfordwest Airport,Haverfordwest,GB,51.8331,-4.9611
HBA,Hobart International Airport,Hobart,AU,-42.8361,147.51
HBE,Borg El Arab International Airport,Alexandria,EG,30.9177,29.6964
HBG,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,US,31.2648,-89.2528
HBR,Hobart Regional Airport,Hobart,US,34.9913,-99.0513
HBX,Hubli Airport,Hubli,IN,15.3617,75.0849
HCJ,Hechi Jinchengjiang Airport,Hechi,CN,24.805,107.6997
HCN,Hengchun Airport,Hengchun,TW,22.0411,120.73
HCQ,Halls Creek Airport,Halls Creek,AU,-18.2339,127.67
HCR,Holy Cross Airport,Holy Cross,US,62.1883,-159.775
HCW,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,US,34.7129,-79.957
HDD,Hyderabad Airport,Hyderabad,PK,25.3181,68.3661
HDE,Brewster Field,Holdredge,US,40.4521,-99.3365
HDF,Heringsdorf Airport,Heringsdorf,DE,53.8787,14.1523
HDG,Handan Airport,Handan,CN,36.5258,114.4256
HDH,Dillingham Airfield,Dillingham,US,21.5795,-158.197
HDI,Hardwick Field,Cleveland,US,35.2201,-84.8324
HDM,Hamadan Airport,Hamadan,IR,34.8692,48.5525
HDN,Yampa Valley Airport,Hayden,US,40.4812,-107.218
HDR,Havadarya Airport,Bandar Abbas,IR,27.1583,56.1725
HDS,Hoedspruit Air Force Base Airport,Hoedspruit,ZA,-24.3686,31.0487
HDY,Hat Yai International Airport,Hat Yai,TH,6.9332,100.393
HEA,Herat Airport,Herat,AF,34.21,62.2283
HEH,Heho Airport,Heho,MM,20.747,96.792
HEI,Heide-Büsum Airport,Büsum,DE,54.1533,8.9017
HEK,Heihe Airport,Heihe,CN,50.1716,127.3089
HEL,Helsinki Vantaa Airport,Helsinki,FI,60.3172,24.9633
HEM,Helsinki Malmi Airport,Helsinki,FI,60.2546,25.0428
HER,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.3397,25.1803
HET,Baita International Airport,Hohhot,CN,40.8514,111.824
HEW,Athen Helenikon Airport,Athens,GR,37.8933,23.7261
HEX,Herrera Airport,Santo Domingo,DO,18.4697,-69.9694
HFA,Haifa International Airport,Haifa,IL,32.8094,35.0431
HFD,Hartford Brainard Airport,Hartford,US,41.7367,-72.6494
HFE,Hefei Luogang International Airport,Hefei,CN,31.78,117.298
HFN,Hornafjörður Airport,Hofn,IS,64.2956,-15.2272
HFS,Hagfors Airport,Hagfors,SE,60.0201,13.5789
HFT,Hammerfest Airport,Hammerfest,NO,70.6797,23.6686
HGA,Egal International Airport,Hargeisa,SO,9.5182,44.0888
HGD,Hughenden Airport,Hughenden,AU,-20.815,144.225
HGE,Higuerote Airport,Higuerote,VE,10.4625,-66.0928
HGH,Hangzhou Xiaoshan International Airport,Hangzhou,CN,30.2295,120.434
HGI,"Paloich Airport, Heliport",Higleig,SS,10.5292,32.5006
HGL,Helgoland-Düne Airport,Helgoland,DE,54.1853,7.9158
HGN,Mae Hong Son Airport,Mae Hong Son,TH,19.3013,97.9758
HGO,Korhogo Airport,Korhogo,CI,9.3872,-5.5567
HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,US,39.7079,-77.7295
HGS,Hastings Airport,Freetown,SL,8.3971,-13.1291
HGU,Mount Hagen Kagamuga Airport,Mount Hagen,PG,-5.8268,144.296
HHE,Hachinohe Airport,Hachinoe,JP,40.5564,141.466
HHH,Hilton Head Airport,Hilton Head Island,US,32.2244,-80.6975
HHI,Wheeler Army Airfield,Wahiawa,US,21.4835,-158.04
HHN,Frankfurt-Hahn Airport,Hahn,DE,49.9487,7.2639
HHP,Shun Tak Heliport,Hong Kong,HK,22.2894,114.1522
HHQ,Hua Hin Airport,Prachuap Khiri Khan,TH,12.6362,99.9515
HHR,Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,US,33.9228,-118.335
HHZ,Hikueru Atoll Airport,Hikueru,PF,-17.5447,-142.614
HIA,Lianshui Airport,Huai An,CN,33.7908,119.125
HIB,Range Regional Airport,Hibbing,US,47.3866,-92.839
HID,Horn Island Airport,Horn Island,AU,-10.5864,142.29
HIF,Hill Air Force Base,Ogden,US,41.124,-111.9731
HII,Lake Havasu City Airport,Lake Havasu City,US,34.5711,-114.358
HIJ,Hiroshima Airport,Hiroshima,JP,34.4361,132.919
HIM,Hingurakgoda Air Force Base,Polonnaruwa Town,LK,8.0498,80.9814
HIN,Sacheon Air Base/Airport,Sacheon,KR,35.0886,128.0717
HIO,Portland Hillsboro Airport,Hillsboro,US,45.5404,-122.95
HIR,Honiara International Airport,Honiara,SB,-9.428,160.055
HIW,Hiroshimanishi Airport,Hiroshima,JP,34.3669,132.414
HJJ,Zhijiang Airport,Zhijiang,CN,27.4411,109.7
HJR,Khajuraho Airport,Khajuraho,IN,24.8172,79.9186
HKD,Hakodate Airport,Hakodate,JP,41.77,140.822
HKG,Hong Kong International Airport,Hong Kong,HK,22.3089,113.915
HKK,Hokitika Airfield,Hokitika,NZ,-42.7136,170.985
HKN,Kimbe Airport,Hoskins,PG,-5.4622,150.405
HKT,Phuket International Airport,Phuket,TH,8.1132,98.3169
HKY,Hickory Regional Airport,Hickory,US,35.7411,-81.3895
HLA,Lanseria Airport,Johannesburg,ZA,-25.9385,27.9261
HLD,Dongshan Airport,Hailar,CN,49.205,119.825
HLE,St. Helena Airport,Longwood,GB,-15.9577,-5.6459
HLF,Hultsfred Airport,Hultsfred,SE,57.5258,15.8233
HLG,Wheeling Ohio County Airport,Wheeling,US,40.175,-80.6463
HLH,Ulanhot Airport,Ulanhot,CN,46.1953,122.0083
HLI,Hollister Municipal Airport,Hollister,US,36.8933,-121.41
HLJ,Barysiai Airport,Barysiai,LT,56.0706,23.5581
HLN,Helena Regional Airport,Helena,US,46.6068,-111.983
HLP,Halim Perdanakusuma International Airport,Jakarta,ID,-6.2666,106.891
HLR,Hood Army Air Field,Fort Hood,US,31.1387,-97.7145
HLT,Hamilton Airport,Hamilton,AU,-37.6489,142.065
HLZ,Hamilton International Airport,Hamilton,NZ,-37.8667,175.332
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,61.0285,69.0861
HMB,Sohag International Airport,Sohag,EG,26.3428,31.7428
HME,Oued Irara Airport,Hassi Messaoud,DZ,31.673,6.1404
HMG,Hermannsburg Airport,Hermannsburg,AU,-23.93,132.805
HMI,Hami Airport,Hami,CN,42.8414,93.6692
HMJ,Khmelnytskyi Airport,Khmeinitskiy,UA,49.3597,26.9334
HMN,Holloman Air Force Base,Alamogordo,US,32.8525,-106.107
HMO,General Ignacio P. Garcia International Airport,Hermosillo,MX,29.0959,-111.048
HMR,Stafsberg Airport,Hamar,NO,60.8181,11.068
HMV,Hemavan Airport,Hemavan,SE,65.8061,15.0828
HMY,Seosan Air Base,Seosan,KR,36.704,126.486
HNA,Hanamaki Airport,Hanamaki,JP,39.4286,141.135
HND,Tokyo Haneda International Airport,Tokyo,JP,35.5523,139.78
HNH,Hoonah Airport,Hoonah,US,58.0961,-135.4101
HNL,Daniel K Inouye International Airport,Honolulu,US,21.3206,-157.9242
HNM,Hana Airport,Hana,US,20.7956,-156.014
HNS,Haines Airport,Haines,US,59.2438,-135.524
HNY,Hengyang Nanyue Airport,Hengyang,CN,26.9053,112.628
HOA,Hola Airport,Hola,KE,-1.522,40.004
HOB,Lea County Regional Airport,Hobbs,US,32.6875,-103.217
HOD,Hodeidah International Airport,Hodeidah,YE,14.753,42.9763
HOE,Ban Huoeisay Airport,Huay Xai,LA,20.2573,100.437
HOF,Al Ahsa Airport,Al-ahsa,SA,25.2853,49.4852
HOG,Frank Pais International Airport,Holguin,CU,20.7856,-76.3151
HOH,Hohenems-Dornbirn Airport,Hohenems,AT,47.385,9.7
HOI,Hao Airport,Hao Island,PF,-18.0748,-140.946
HOK,Hooker Creek Airport,Hooker Creek,AU,-18.3367,130.638
HOM,Homer Airport,Homer,US,59.6456,-151.477
HON,Huron Regional Airport,Huron,US,44.3852,-98.2285
HOP,Campbell AAF (Fort Campbell) Air Field,Hopkinsville,US,36.6686,-87.4962
HOQ,Hof-Plauen Airport,Hof,DE,50.2886,11.8564
HOR,Horta Airport,Horta,PT,38.5199,-28.7159
HOS,Chos Malal Airport,Chosmadal,AR,-37.4447,-70.2225
HOT,Memorial Field,Hot Springs,US,34.478,-93.0962
HOU,William P Hobby Airport,Houston,US,29.6454,-95.2789
HOV,"Ørsta-Volda Airport, Hovden",Orsta-Volda,NO,62.18,6.0741
HOX,Hommalinn Airport,Hommalin,MM,24.8996,94.914
HPA,Lifuka Island Airport,Lifuka,TO,-19.777,-174.341
HPB,Hooper Bay Airport,Hooper Bay,US,61.5239,-166.147
HPG,Shennongjia Hongping Airport,Shennongjia,CN,31.626,110.34
HPH,Cat Bi International Airport,Haiphong,VN,20.8194,106.725
HPN,Westchester County Airport,White Plains,US,41.067,-73.7076
HQM,Bowerman Airport,Hoquiam,US,46.9712,-123.937
HRB,Taiping Airport,Harbin,CN,45.6234,126.25
HRE,Robert Gabriel Mugabe International Airport,Harare,ZW,-17.9318,31.0928
HRG,Hurghada International Airport,Hurghada,EG,27.1783,33.7994
HRI,Mattala Rajapaksa International Airport,Mattala,LK,6.2845,81.1241
HRK,Kharkiv International Airport,Kharkov,UA,49.9248,36.29
HRL,Valley International Airport,Harlingen,US,26.2285,-97.6544
HRM,Hassi R'Mel Airport,Tilrempt,DZ,32.9304,3.3115
HRO,Boone County Airport,Harrison,US,36.2615,-93.1547
HRS,Harrismith Airport,Harrismith,ZA,-28.2351,29.1062
HRT,RAF Linton-On-Ouse,Linton-on-ouse,GB,54.0489,-1.2528
HSG,Saga Airport,Saga,JP,33.1497,130.302
HSH,Henderson Executive Airport,Henderson,US,35.9728,-115.134
HSK,Huesca/Pirineos Airport,Huesca,ES,42.0761,-0.3167
HSL,Huslia Airport,Huslia,US,65.6979,-156.351
HSM,Horsham Airport,Horsham,AU,-36.6697,142.173
HSN,Zhoushan Airport,Zhoushan,CN,29.9342,122.362
HSS,Hissar Airport,Hissar,IN,29.1794,75.7553
HST,Homestead ARB Airport,Homestead,US,25.4886,-80.3836
HSV,Huntsville International Carl T Jones Field,Huntsville,US,34.6372,-86.7751
HSZ,Hsinchu Air Base,Hsinchu,TW,24.818,120.939
HTA,Chita-Kadala Airport,Chita,RU,52.0263,113.306
HTG,Khatanga Airport,Khatanga,RU,71.9781,102.491
HTI,Hamilton Island Airport,Hamilton Island,AU,-20.3581,148.952
HTL,Roscommon County - Blodgett Memorial Airport,Houghton Lake,US,44.3598,-84.6711
HTN,Hotan Airport,Hotan,CN,37.0385,79.8649
HTR,Hateruma Airport,Taketomi,JP,24.0589,123.806
HTS,Tri-State/Milton J. Ferguson Field,Huntington,US,38.3667,-82.558
HTT,Huatugou Airport,Mengnai,CN,38.202,90.8415
HTU,Hopetoun Airport,,AU,-35.7153,142.36
HTV,Huntsville Regional Airport,Huntsville,US,30.7469,-95.5872
HTY,Hatay Airport,Hatay,TR,36.3628,36.2822
HUA,Redstone Army Air Field,Redstone,US,34.6787,-86.6848
HUE,Humera Airport,Humera,ET,14.25,36.583
HUF,"Terre Haute Regional Airport, Hulman Field",Terre Haute,US,39.4515,-87.3076
HUH,Huahine-Fare Airport,Huahine Island,PF,-16.6872,-151.022
HUI,Phu Bai Airport,Hue,VN,16.4015,107.703
HUL,Houlton International Airport,Houlton,US,46.1231,-67.7921
HUN,Hualien Airport,Hualien,TW,24.0231,121.618
HUO,Holingol Huolinhe Airport,Holingol,CN,45.4872,119.4072
HUQ,Hon Airport,Hon,LY,29.1101,15.9656
HUS,Hughes Airport,Hughes,US,66.0411,-154.263
HUT,Hutchinson Municipal Airport,Hutchinson,US,38.0655,-97.8606
HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,PE,-9.8788,-76.2048
HUV,Hudiksvall Airport,Hudiksvall,SE,61.7681,17.0807
HUW,Humaitá Airport,Humaita,BR,-7.5321,-63.0721
HUX,Bahías de Huatulco International Airport,Huatulco,MX,15.7753,-96.2626
HUY,Humberside Airport,Humberside,GB,53.5744,-0.3508
HUZ,Huizhou Airport,Huizhou,CN,23.05,114.6
HVA,Analalava Airport,Analalava,MG,-14.6297,47.7638
HVB,Hervey Bay Airport,Hervey Bay,AU,-25.3189,152.88
HVD,Khovd Airport,Khovd,MN,47.9541,91.6282
HVG,Valan Airport,Honningsvag,NO,71.0097,25.9836
HVN,Tweed New Haven Airport,New Haven,US,41.2637,-72.8868
HVR,Havre City County Airport,Havre,US,48.543,-109.762
HVS,Hartsville Regional Airport,Hartsville,US,34.4031,-80.1192
HWD,Hayward Executive Airport,Hayward,US,37.6592,-122.122
HWN,Hwange National Park Airport,Hwange National Park,ZW,-18.6299,27.021
HWO,North Perry Airport,Hollywood,US,26.0012,-80.2407
HXD,Delingha Airport,Haixi,CN,37.1253,97.2687
HXX,Hay Airport,,AU,-34.5314,144.83
HYA,Barnstable Municipal Boardman Polando Field,Barnstable,US,41.6693,-70.2804
HYC,Wycombe Air Park,Wycombe,GB,51.6117,-0.8083
HYD,Rajiv Gandhi International Airport,Hyderabad,IN,17.2313,78.4299
HYG,Hydaburg Seaplane Base,Hydaburg,US,55.2063,-132.828
HYN,Huangyan Luqiao Airport,Huangyan,CN,28.5622,121.429
HYR,Sawyer County Airport,Hayward,US,46.0252,-91.4443
HYS,Hays Regional Airport,Hays,US,38.8422,-99.2732
HYV,Hyvinkää Airfield,Hyvinkaa,FI,60.6544,24.8811
HZB,Merville-Calonne Airport,Merville,FR,50.6184,2.6422
HZG,Hanzhong Chenggu Airport,Hanzhong,CN,33.1341,107.206
HZH,Liping Airport,Liping,CN,26.3222,109.1499
HZK,Húsavík Airport,Husavik,IS,65.9523,-17.426
HZL,Hazleton Municipal Airport,Hazleton,US,40.9868,-75.9949
HZP,Fort Mackay / Horizon Airport,Wood Buffalo,CA,57.3817,-111.701
IAA,Igarka Airport,Igarka,RU,67.4372,86.6219
IAB,Mc Connell Air Force Base,Wichita,US,37.6219,-97.2682
IAD,Washington Dulles International Airport,Washington,US,38.9445,-77.4558
IAG,Niagara Falls International Airport,Niagara Falls,US,43.1073,-78.9462
IAH,George Bush Intercontinental Houston Airport,Houston,US,29.9844,-95.3414
IAM,In Aménas Airport,Zarzaitine,DZ,28.0515,9.6429
IAN,Bob Baker Memorial Airport,Kiana,US,66.976,-160.437
IAO,Siargao Airport,Siargao,PH,9.8591,126.014
IAR,Tunoshna Airport,Yaroslavl,RU,57.5607,40.1574
IAS,Iaşi Airport,Iasi,RO,47.1785,27.6206
IBA,Ibadan Airport,Ibadan,NG,7.3625,3.9783
IBB,General Villamil Airport,Isabela,EC,-0.9426,-90.953
IBE,Perales Airport,Ibague,CO,4.4216,-75.1333
IBP,Iberia Airport,Iberia,PE,-11.4116,-69.4887
IBR,Hyakuri Airport,Ibaraki,JP,36.1811,140.415
IBZ,Ibiza Airport,Ibiza,ES,38.8729,1.3731
ICC,Andrés Miguel Salazar Marcano Airport,Isla De Coche,VE,10.7944,-63.9816
ICI,Cicia Airport,Cicia,FJ,-17.7433,-179.342
ICK,Nieuw Nickerie Airport,Nieuw Nickerie,SR,5.9556,-57.0394
ICN,Incheon International Airport,Seoul,KR,37.4691,126.451
ICT,Wichita Eisenhower National Airport,Wichita,US,37.6499,-97.4331
IDA,Idaho Falls Regional Airport,Idaho Falls,US,43.5146,-112.071
IDP,Independence Municipal Airport,Independence,US,37.1584,-95.7784
IDR,Devi Ahilyabai Holkar Airport,Indore,IN,22.7218,75.8011
IDY,Île d'Yeu Airport,Île d'Yeu,FR,46.7186,-2.3911
IEG,Zielona Góra-Babimost Airport,Zielona Gora,PL,52.1385,15.7986
IEJ,Ie Jima Airport,Ie,JP,26.722,127.785
IES,Riesa-Göhlis Airport,Riesa,DE,51.2936,13.3561
IEV,Kiev Zhuliany International Airport,Kiev,UA,50.4019,30.4519
IFH,Hesa Airport,Daran,IR,32.9289,51.5611
IFJ,Ísafjörður Airport,Isafjordur,IS,66.0581,-23.1353
IFL,Innisfail Airport,Innisfail,AU,-17.5594,146.012
